Date,THREEFF0100.B,THREEFF0200.B,THREEFF0300.B,THREEFF0400.B,THREEFF0500.B,THREEFF0600.B,THREEFF0700.B,THREEFF0800.B,THREEFF0900.B,THREEFF1000.B,THREEFFTP0100.B,THREEFFTP0200.B,THREEFFTP0300.B,THREEFFTP0400.B,THREEFFTP0500.B,THREEFFTP0600.B,THREEFFTP0700.B,THREEFFTP0800.B,THREEFFTP0900.B,THREEFFTP1000.B,THREEFY0100.B,THREEFY0200.B,THREEFY0300.B,THREEFY0400.B,THREEFY0500.B,THREEFY0600.B,THREEFY0700.B,THREEFY0800.B,THREEFY0900.B,THREEFY1000.B,THREEFYTP0100.B,THREEFYTP0200.B,THREEFYTP0300.B,THREEFYTP0400.B,THREEFYTP0500.B,THREEFYTP0600.B,THREEFYTP0700.B,THREEFYTP0800.B,THREEFYTP0900.B,THREEFYTP1000.B
12 04 1996,6.099299908,6.492400169,6.599899769,6.655399799,6.729800224,6.83409977,6.961200237,7.100900173,7.244900227,7.387199879,0.907000005,1.186800003,1.300999999,1.409399986,1.55219996,1.727800012,1.923699975,2.127599955,2.330600023,2.526799917,5.561900139,5.94960022,6.151899815,6.270800114,6.354700089,6.425499916,6.4927001,6.559899807,6.627999783,6.696899891,0.539099991,0.806200027,0.953499973,1.05340004,1.138200045,1.221500039,1.307700038,1.397400022,1.489799976,1.583799958
15 04 1996,6.02519989,6.411799908,6.523200035,6.584700108,6.664599895,6.773300171,6.903699875,7.045899868,7.191899776,7.33589983,0.886500001,1.157299995,1.268599987,1.376600027,1.51970005,1.695500016,1.891299963,2.095000029,2.297699928,2.493499994,5.503200054,5.88079977,6.079699993,6.198200226,6.282999992,6.35529995,6.424099922,6.492899895,6.562399864,6.632599831,0.527700007,0.787599981,0.930700004,1.028100014,1.111500025,1.193799973,1.279299974,1.368499994,1.460500002,1.554100037
16 04 1996,6.010499954,6.401000023,6.512599945,6.573500156,6.652699947,6.760900021,6.890999794,7.033299923,7.179299831,7.323500156,0.887399971,1.159199953,1.270300031,1.377400041,1.519299984,1.694000006,1.888800025,2.091700077,2.293600082,2.488699913,5.482600212,5.86439991,6.065199852,6.184700012,6.269899845,6.342299938,6.411200047,6.480000019,6.549600124,6.619800091,0.527999997,0.788500011,0.931900024,1.029299974,1.112499952,1.194499969,1.279600024,1.368399978,1.460000038,1.553200006
17 04 1996,6.039299965,6.438700199,6.549799919,6.607600212,6.683599949,6.789299965,6.917500019,7.058300018,7.203299999,7.346600056,0.90079999,1.17900002,1.292199969,1.399199963,1.540400028,1.714300036,1.908400059,2.110800028,2.312299967,2.507200003,5.496600151,5.888599873,6.093999863,6.215199947,6.300799847,6.373000145,6.441400051,6.509699821,6.578700066,6.648300171,0.5352,0.800599992,0.947099984,1.046200037,1.130300045,1.212800026,1.298099995,1.386999965,1.478700042,1.571799994
18 04 1996,6.081999779,6.492199898,6.602000237,6.655600071,6.727300167,6.829500198,6.955200195,7.093999863,7.237500191,7.379600048,0.91839999,1.20510006,1.320899963,1.427999973,1.568300009,1.74119997,1.934700012,2.136499882,2.33769989,2.532399893,5.520899773,5.925700188,6.136499882,6.259600163,6.345499992,6.417200089,6.484899998,6.552299976,6.620399952,6.68930006,0.5449,0.816699982,0.967100024,1.068400025,1.153699994,1.236899972,1.322600007,1.41170001,1.503399968,1.596600056
19 04 1996,6.055099964,6.460199833,6.573200226,6.631400108,6.707099915,6.812300205,6.940000057,7.080299854,7.224699974,7.367499828,0.907599986,1.189399958,1.304299951,1.412299991,1.554100037,1.728299975,1.922799945,2.125400066,2.327100039,2.522099972,5.506299973,5.903100014,6.111199856,6.234000206,6.320600033,6.393400192,6.462100029,6.530600071,6.599699974,6.669300079,0.538999975,0.806900024,0.9551,1.055299997,1.140300035,1.223399997,1.309299946,1.398599982,1.49059999,1.584100008
22 04 1996,6.006700039,6.396800041,6.508999825,6.570600033,6.650400162,6.758999825,6.889500141,7.031899929,7.178100109,7.322299957,0.886099994,1.157199979,1.268300056,1.37559998,1.517699957,1.692600012,1.887599945,2.090500116,2.292500019,2.487699986,5.48029995,5.861199856,6.061800003,6.181300163,6.266600132,6.339300156,6.408400059,6.477300167,6.547100067,6.617400169,0.527199984,0.787199974,0.930400014,1.027699947,1.110900044,1.192899942,1.278100014,1.366899967,1.458600044,1.551800013
23 04 1996,6.014800072,6.399000168,6.511099815,6.573999882,6.655099869,6.764800072,6.895899773,7.038700104,7.184999943,7.329299927,0.882200003,1.151000023,1.261800051,1.369899988,1.513399959,1.689499974,1.885599971,2.089600086,2.292299986,2.488199949,5.497499943,5.871900082,6.069600105,6.187799931,6.272699833,6.345200062,6.414299965,6.483399868,6.553199768,6.623600006,0.525300026,0.783699989,0.925899982,1.022799969,1.105900049,1.188199997,1.273599982,1.362800002,1.454900026,1.548499942
24 04 1996,6.027500153,6.417399883,6.537099838,6.606299877,6.691599846,6.803599834,6.935900211,7.078999996,7.225200176,7.368999958,0.885599971,1.156599998,1.270599961,1.382300019,1.529199958,1.708099961,1.906499982,2.112099886,2.316200018,2.513099909,5.512000084,5.886700153,6.086900234,6.208099842,6.295800209,6.370800018,6.441899776,6.512499809,6.583600044,6.65500021,0.527400017,0.786899984,0.930400014,1.028800011,1.113600016,1.197399974,1.284399986,1.375,1.468299985,1.562999964
25 04 1996,6.031499863,6.419499874,6.537499905,6.605199814,6.689599991,6.801000118,6.933000088,7.075900078,7.222000122,7.36590004,0.885500014,1.156200051,1.26970005,1.381000042,1.5273,1.70599997,1.904099941,2.109600067,2.313600063,2.510400057,5.516300201,5.890500069,6.089799881,6.210199833,6.297200203,6.371500015,6.442100048,6.512300014,6.583099842,6.654200077,0.527400017,0.786800027,0.930199981,1.028399944,1.112900019,1.196499944,1.283300042,1.373700023,1.466899991,1.561400056
26 04 1996,6.008600235,6.388999939,6.507500172,6.577899933,6.664899826,6.778600216,6.912199974,7.056300163,7.203299999,7.347799778,0.87440002,1.139700055,1.25150001,1.362900019,1.50999999,1.689399958,1.888200045,2.094199896,2.298500061,2.495699883,5.506100178,5.871399879,6.066899776,6.185800076,6.272500038,6.347000122,6.418000221,6.488800049,6.559999943,6.631599903,0.521399975,0.77670002,0.917599976,1.014400005,1.098099947,1.181399941,1.268000007,1.358399987,1.451500058,1.546200037
29 04 1996,6.044400215,6.429299831,6.547100067,6.615300179,6.700200081,6.811999798,6.944200039,7.087100029,7.233099937,7.37680006,0.88499999,1.154999971,1.268700004,1.380699992,1.527999997,1.707599998,1.906599998,2.112799883,2.317399979,2.514800072,5.533899784,5.904699802,6.102499962,6.222199917,6.30880022,6.382999897,6.45359993,6.523799896,6.594500065,6.665599823,0.5273,0.786300004,0.929400027,1.027699947,1.112400055,1.19630003,1.283400059,1.37409997,1.467599988,1.562600017
30 04 1996,6.102200031,6.49669981,6.613599777,6.678299904,6.759399891,6.868000031,6.997499943,7.138400078,7.282800198,7.425000191,0.903900027,1.182700038,1.299700022,1.412700057,1.560099959,1.739799976,1.938799977,2.145299911,2.350199938,2.547800064,5.576000214,5.957799911,6.160299778,6.281799793,6.368700027,6.442500114,6.51240015,6.581699848,6.651599884,6.721899986,0.537800014,0.803499997,0.950800002,1.051599979,1.137899995,1.222900033,1.310799956,1.402199984,1.496199965,1.591500044
1 05 1996,6.116499901,6.518599987,6.638299942,6.703700066,6.784599781,6.892799854,7.021800041,7.162199974,7.305900097,7.447599888,0.911800027,1.194800019,1.31400001,1.427999973,1.576099992,1.756100059,1.95539999,2.161999941,2.367000103,2.564699888,5.582300186,5.970300198,6.176499844,6.30009985,6.388500214,6.463200092,6.533599854,6.603300095,6.673399925,6.743800163,0.542100012,0.810800016,0.960099995,1.06219995,1.149600029,1.235299945,1.323799968,1.415599942,1.50999999,1.605700016
2 05 1996,6.229700089,6.66590023,6.790999889,6.852300167,6.927000046,7.028999805,7.152800083,7.288700104,7.428599834,7.566999912,0.959200025,1.265799999,1.394999981,1.512599945,1.661800027,1.842100024,2.041699886,2.248500109,2.453799963,2.65170002,5.650000095,6.071100235,6.294099808,6.426199913,6.518400192,6.594600201,6.665299892,6.734700203,6.803999901,6.873400211,0.568199992,0.854200006,1.014600039,1.123900056,1.215999961,1.304999948,1.395799994,1.489400029,1.585199952,1.682100058
3 05 1996,6.27670002,6.736700058,6.871399879,6.935900211,7.010799885,7.111999989,7.234200001,7.368500233,7.506700039,7.643300056,0.983799994,1.303799987,1.440000057,1.561699986,1.71329999,1.895200014,2.095900059,2.303600073,2.509399891,2.707799911,5.67320013,6.112999916,6.347499847,6.486800194,6.58370018,6.663000107,6.735599995,6.806300163,6.876399994,6.94630003,0.581799984,0.876999974,1.04369998,1.157600045,1.253000021,1.344499946,1.437399983,1.532699943,1.629799962,1.727800012
6 05 1996,6.258699894,6.720399857,6.859300137,6.927700043,7.005599976,7.108699799,7.232200146,7.367199898,7.505899906,7.642799854,0.980099976,1.298799992,1.435600042,1.558400035,1.711199999,1.894000053,2.095299959,2.30340004,2.509500027,2.707900047,5.658500195,6.096899986,6.331999779,6.472599983,6.571000099,6.65170002,6.725599766,6.797299862,6.868299961,6.93900013,0.579699993,0.873700023,1.039999962,1.153800011,1.24940002,1.341300011,1.434499979,1.529999971,1.627500057,1.725700021
7 05 1996,6.266600132,6.732900143,6.876100063,6.947400093,7.027100086,7.131199837,7.255199909,7.390200138,7.528699875,7.665299892,0.983500004,1.304299951,1.443099976,1.567700028,1.722100019,1.906200051,2.108500004,2.317300081,2.523999929,2.722899914,5.664899826,6.105100155,6.34250021,6.485099792,6.585100174,6.667099953,6.742099762,6.814599991,6.886199951,6.957399845,0.581700027,0.876900017,1.04429996,1.159100056,1.255699992,1.348500013,1.442399979,1.538699985,1.636800051,1.735499978
8 05 1996,6.252900124,6.708300114,6.84250021,6.907800198,6.98390007,7.086100101,7.209300041,7.344299793,7.483200073,7.620399952,0.975899994,1.292000055,1.426599979,1.547500014,1.698799968,1.880499959,2.080899954,2.288399935,2.493999958,2.692199945,5.655900002,6.091100216,6.323299885,6.461500168,6.558000088,6.63710022,6.709899902,6.780600071,6.850999832,6.92110014,0.577300012,0.869700015,1.034600019,1.147300005,1.241899967,1.332800031,1.425199986,1.520099998,1.616999984,1.714699984
9 05 1996,6.249100208,6.706299782,6.841599941,6.90749979,6.98390007,7.086299896,7.209599972,7.34469986,7.48360014,7.620900154,0.976300001,1.29279995,1.427700043,1.548900008,1.700199962,1.881899953,2.082299948,2.289700031,2.495300055,2.693300009,5.650800228,6.087100029,6.320099831,6.459000111,6.555900097,6.635399818,6.708499908,6.779500008,6.849999905,6.920199871,0.577499986,0.870100021,1.035300016,1.148100019,1.242799997,1.333799958,1.426300049,1.521199942,1.618100047,1.715800047
10 05 1996,6.185800076,6.625100136,6.758100033,6.82679987,6.907100201,7.013000011,7.13929987,7.276899815,7.417900085,7.55700016,0.950399995,1.254199982,1.38380003,1.503200054,1.654099941,1.835800052,2.036099911,2.243499994,2.448899984,2.646899939,5.612199783,6.030600071,6.254799843,6.389400005,6.484499931,6.563399792,6.636499882,6.707900047,6.778900146,6.84980011,0.563300014,0.846400023,1.005599976,1.114599943,1.206799984,1.296200037,1.387400031,1.481400013,1.577600002,1.674700022
13 05 1996,6.153699875,6.577899933,6.707499981,6.77670002,6.858799934,6.966599941,7.094600201,7.23360014,7.375899792,7.51609993,0.933200002,1.227900028,1.353700042,1.471600056,1.622200012,1.803799987,2.004300117,2.211699963,2.417299986,2.615400076,5.598599911,6.003200054,6.220099926,6.350699902,6.443699837,6.521500111,6.594099998,6.665299892,6.736299992,6.807300091,0.553900003,0.830600023,0.985499978,1.091799974,1.182199955,1.270300031,1.360700011,1.454100013,1.549800038,1.646499991
14 05 1996,6.104100227,6.51060009,6.638199806,6.710400105,6.796199799,6.907400131,7.038199902,7.179500103,7.323699951,7.465400219,0.909699976,1.192700028,1.313899994,1.430699944,1.581500053,1.763599992,1.964599967,2.172399998,2.378200054,2.576400042,5.573800087,5.960599899,6.168700218,6.295199871,6.386400223,6.463600159,6.536200047,6.607699871,6.679200172,6.750800133,0.541000009,0.809099972,0.958500028,1.061400056,1.149700046,1.236500025,1.325999975,1.418799996,1.514000058,1.610399961
15 05 1996,6.086800098,6.484000206,6.60890007,6.681099892,6.76760006,6.879799843,7.011499882,7.153600216,7.298500061,7.440899849,0.899500012,1.177099943,1.295899987,1.411800027,1.562299967,1.744300008,1.945299983,2.153100014,2.358999968,2.557300091,5.567599773,5.946100235,6.149600029,6.273499966,6.363200188,6.439700127,6.511799812,6.583000183,6.654500008,6.726099968,0.53549999,0.799700022,0.946699977,1.047899961,1.135100007,1.221099973,1.310099959,1.402400017,1.497300029,1.593500018
16 05 1996,6.12869978,6.53399992,6.658500195,6.727900028,6.811500072,6.921199799,7.050899982,7.191400051,7.335000038,7.476299763,0.914300025,1.198799968,1.320199966,1.436699986,1.587100029,1.769099951,1.970000029,2.17779994,2.38380003,2.58220005,5.596300125,5.984000206,6.191599846,6.317100048,6.40719986,6.483399868,6.554999828,6.625699997,6.696499825,6.767499924,0.543600023,0.81309998,0.96329999,1.066599965,1.154999971,1.241799951,1.331400037,1.424200058,1.519400001,1.615800023
17 05 1996,6.119100094,6.515299797,6.63380003,6.69960022,6.781300068,6.890100002,7.019599915,7.160299778,7.304299831,7.446100235,0.907400012,1.187899947,1.306200027,1.42050004,1.569100022,1.749799967,1.949800014,2.156899929,2.362400055,2.560499907,5.592700005,5.974999905,6.178199768,6.30039978,6.387899876,6.462200165,6.532400131,6.602000237,6.672100067,6.742400169,0.539799988,0.806699991,0.954900026,1.056399941,1.14349997,1.229099989,1.317600012,1.409600019,1.504099965,1.599900007
20 05 1996,6.087100029,6.472499847,6.590499878,6.658800125,6.743299961,6.854599953,6.986000061,7.128200054,7.27339983,7.416200161,0.892400026,1.165500045,1.281200051,1.394999981,1.544100046,1.725299954,1.925699949,2.13319993,2.338999987,2.537199974,5.576700211,5.947599888,6.145500183,6.265299797,6.352000237,6.426099777,6.496500015,6.566500187,6.637000084,6.707799911,0.531700015,0.792999983,0.93779999,1.037199974,1.123100042,1.207999945,1.29610002,1.387699962,1.481999993,1.577700019
21 05 1996,6.092700005,6.480199814,6.601699829,6.6729002,6.759399891,6.871799946,7.003799915,7.14620018,7.29129982,7.434000015,0.89349997,1.167400002,1.284500003,1.399999976,1.550600052,1.733199954,1.934700012,2.142999887,2.349400043,2.548099995,5.583899975,5.954400063,6.153100014,6.274199963,6.362199783,6.437399864,6.508699894,6.579500198,6.650499821,6.721700191,0.532400012,0.794099987,0.939300001,1.039499998,1.126000047,1.211599946,1.300400019,1.392699957,1.487599969,1.583799958
22 05 1996,6.072700024,6.455200195,6.578199863,6.652299881,6.741499901,6.856100082,6.989500046,7.132999897,7.278800011,7.421999931,0.884800017,1.154500008,1.270599961,1.386600018,1.538100004,1.721500039,1.923699975,2.132499933,2.33920002,2.538199902,5.573800087,5.937600136,6.13380003,6.254199982,6.342299938,6.41809988,6.489999771,6.561299801,6.632999897,6.704800129,0.52759999,0.786199987,0.929499984,1.028699994,1.114799976,1.200299978,1.289000034,1.381399989,1.476400018,1.572700024
23 05 1996,6.099999905,6.490699768,6.616799831,6.691699982,6.780799866,6.89470005,7.027500153,7.170100212,7.315199852,7.457499981,0.895200014,1.17019999,1.289199948,1.406900048,1.559599996,1.743899941,1.946799994,2.156199932,2.363300085,2.562700033,5.592899799,5.963200092,6.163300037,6.286099911,6.375699997,6.452400208,6.52489996,6.596600056,6.668399811,6.740200043,0.533500016,0.795700014,0.941699982,1.042600036,1.130200028,1.216699958,1.306399941,1.399500012,1.495100021,1.592000008
24 05 1996,6.097099781,6.482900143,6.604899883,6.677100182,6.764400005,6.877399921,7.009699821,7.152299881,7.297399998,7.440100193,0.892400026,1.165599942,1.282799959,1.399000049,1.550400019,1.73360002,1.935799956,2.144599915,2.351399899,2.550499916,5.591800213,5.959899902,6.157800198,6.278699875,6.366700172,6.441999912,6.513500214,6.584400177,6.655499935,6.726900101,0.531899989,0.793099999,0.93809998,1.038200021,1.124899983,1.210700035,1.299700022,1.392199993,1.487400055,1.583799958
27 05 1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28 05 1996,6.104100227,6.490399837,6.610000134,6.679599762,6.764900208,6.87650013,7.007900238,7.14989996,7.294799805,7.437300205,0.895299971,1.16960001,1.286599994,1.401800036,1.55219996,1.734500051,1.93599999,2.144299984,2.350699902,2.549499989,5.59469986,5.965199947,6.163499832,6.283800125,6.371099949,6.445700169,6.51639986,6.586699963,6.657299995,6.728199959,0.533399999,0.795700014,0.941100001,1.041300058,1.127799988,1.213400006,1.302099943,1.394299984,1.489099979,1.585299969
29 05 1996,6.185100079,6.587200165,6.702499866,6.763199806,6.840199947,6.945300102,7.071899891,7.210400105,7.352600098,7.492899895,0.925599992,1.213999987,1.335000038,1.449800014,1.598399997,1.779000044,1.979099989,2.186500072,2.392400026,2.590800047,5.645299911,6.036399841,6.2427001,6.365300179,6.4520998,6.52519989,6.594099998,6.662399769,6.731200218,6.800300121,0.550000012,0.823199987,0.975099981,1.07889998,1.167299986,1.253900051,1.343000054,1.435500026,1.530400038,1.626600027
30 05 1996,6.230700016,6.636099815,6.741499901,6.79090023,6.859000206,6.957900047,7.08039999,7.216199875,7.356800079,7.496200085,0.941500008,1.236600041,1.357300043,1.468700051,1.613399982,1.790699959,1.988299966,2.193799973,2.398400068,2.595900059,5.671800137,6.074299812,6.282800198,6.403600216,6.487400055,6.557199955,6.622900009,6.688499928,6.755000114,6.822100163,0.558600008,0.837499976,0.992299974,1.096899986,1.185099959,1.270900011,1.359099984,1.450600028,1.54460001,1.639899969
31 05 1996,6.29460001,6.719799995,6.824100018,6.867000103,6.928199768,7.021500111,7.139800072,7.272500038,7.410699844,7.54820013,0.970899999,1.280400038,1.405599952,1.51699996,1.6602,1.835800052,2.031899929,2.236399889,2.44020009,2.637200117,5.703400135,6.128399849,6.346899986,6.471600056,6.556300163,6.625599861,6.690400124,6.754799843,6.819900036,6.885900021,0.574599981,0.864400029,1.025699973,1.134199977,1.224499941,1.311300039,1.400099993,1.491799951,1.585899949,1.681300044
3 06 1996,6.343599796,6.773200035,6.869800091,6.903399944,6.95720005,7.045100212,7.159699917,7.289999962,7.426599979,7.563000202,0.987200022,1.303599954,1.429299951,1.538499951,1.67900002,1.852100015,2.046499968,2.249700069,2.4526999,2.649100065,5.735000134,6.170700073,6.391699791,6.515500069,6.597899914,6.664599895,6.726900101,6.78910017,6.852300167,6.916600227,0.583400011,0.879000008,1.043400049,1.153100014,1.243600011,1.330199957,1.418499947,1.509699941,1.603199959,1.697999954
4 06 1996,6.343299866,6.765399933,6.85739994,6.888400078,6.94080019,7.027999878,7.142499924,7.272799969,7.409599781,7.546299934,0.98269999,1.296200037,1.41989994,1.52760005,1.667099953,1.839599967,2.033600092,2.236599922,2.439399958,2.635799885,5.740099907,6.17110014,6.388500214,6.509600163,6.590000153,6.65530014,6.716499805,6.777800083,6.840300083,6.904099941,0.58099997,0.87470001,1.037700057,1.146299958,1.235900044,1.321799994,1.409399986,1.500100017,1.593199968,1.687700033
5 06 1996,6.333000183,6.743599892,6.827400208,6.853300095,6.902599812,6.988399982,7.102300167,7.232699871,7.369900227,7.507199764,0.974699974,1.283400059,1.40320003,1.507799983,1.644799948,1.815400004,2.0079,2.209899902,2.411999941,2.607899904,5.736299992,6.160999775,6.373099804,6.489900112,6.566899776,6.629499912,6.688600063,6.748400211,6.809800148,6.872700214,0.576499999,0.867299974,1.027799964,1.134299994,1.222100019,1.306300044,1.39260006,1.48210001,1.574300051,1.667899966
6 06 1996,6.272600174,6.667099953,6.750699997,6.780799866,6.835000038,6.924900055,7.041999817,7.175000191,7.314199924,7.453199863,0.949999988,1.246600032,1.361999989,1.465800047,1.603099942,1.774399996,1.967300057,2.169699907,2.371900082,2.567899942,5.700500011,6.107900143,6.311900139,6.425300121,6.501200199,6.563899994,6.62349987,6.684000015,6.74630022,6.810100079,0.562900007,0.844699979,0.999599993,1.102699995,1.18840003,1.271399975,1.35679996,1.445799947,1.537500024,1.630800009
